marital_status,course,attend_time,previous_qualification,nationality,mother_qualification,father_qualification,mother_occupation,father_occupation,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,first_semester_credited,first_semester_enrolled,first_semester_grade,second_semester_credited,second_semester_enrolled,second_semester_grade,target,unemployment_rate,inflation_rate
3,10,0,4,2,5,1,2,4,0,0,1,0,0,19,False,0,7,13.64285714,0,8,14.3875,1,13.9,-0.3
3,8,0,4,2,4,1,4,4,0,0,1,0,1,18,False,0,6,13.83333333,0,6,14.0,1,11.1,0.6
3,4,0,4,2,4,4,2,2,0,0,1,0,0,19,False,0,6,11.83333333,0,6,13.0,0,9.4,-0.8
3,8,0,4,2,4,1,2,2,0,0,1,0,1,18,False,0,6,13.42857143,0,6,13.5,0,13.9,-0.3
3,11,0,4,2,4,1,2,2,0,0,1,0,0,24,False,0,7,11.41666667,0,8,11.9625,0,13.9,-0.3
3,11,0,4,2,4,1,4,4,0,0,1,0,0,19,False,0,7,12.75,0,7,11.0,1,8.9,1.4
3,13,0,4,2,4,4,4,2,0,0,1,0,0,20,False,0,6,11.5,0,6,12.4,0,11.1,0.6
3,8,0,4,2,4,4,4,4,0,0,1,0,0,18,False,0,6,13.83333333,0,6,12.66666667,0,10.8,1.4
3,4,0,4,2,4,4,2,2,0,0,0,0,0,18,False,1,6,11.71428571,0,6,11.33333333,1,13.9,-0.3
3,10,0,4,2,5,4,4,1,0,0,1,0,1,19,False,0,7,11.67857143,0,8,13.0375,0,12.4,0.5
3,14,0,4,2,0,0,3,2,0,0,1,0,0,19,False,0,6,15.71428571,0,6,14.66666667,1,13.9,-0.3
3,2,0,4,2,4,4,1,4,0,0,1,0,1,18,False,0,0,0.0,0,0,0.0,0,13.9,-0.3
3,8,0,4,2,5,1,4,1,0,0,1,0,1,19,False,0,6,13.0,0,6,13.0,0,10.8,1.4
3,10,0,4,2,0,0,3,3,0,0,1,0,1,18,False,0,7,14.48571429,0,8,14.58888889,0,16.2,0.3
3,10,0,4,2,4,4,2,2,0,0,1,0,0,20,False,1,8,11.57142857,1,8,11.57142857,0,12.7,3.7
3,10,0,4,2,4,1,4,4,0,0,1,0,1,19,False,0,8,12.65714286,0,8,12.65714286,0,12.7,3.7
3,9,0,4,2,4,1,4,4,0,0,0,0,0,22,False,0,5,10.0,0,5,10.0,1,9.4,-0.8
3,12,0,4,2,5,4,1,1,0,0,1,0,0,19,False,0,6,13.71428571,0,6,13.16666667,0,12.7,3.7
3,12,0,0,2,4,1,4,4,0,0,1,0,0,36,False,10,14,13.07142857,4,11,13.0,0,16.2,0.3
3,1,0,3,2,4,1,4,2,0,0,1,0,1,19,False,0,6,15.33333333,0,6,14.0,0,15.5,2.8
3,12,0,4,2,0,0,2,2,0,0,1,0,0,18,False,0,6,11.57142857,0,6,12.14285714,0,16.2,0.3
0,9,1,4,2,4,1,4,4,0,0,0,0,0,40,False,0,5,0.0,0,5,0.0,1,7.6,2.6
3,10,0,4,2,4,1,4,2,0,0,1,0,1,19,False,0,7,12.9,0,7,12.9,0,7.6,2.6
3,14,0,0,2,4,1,2,2,0,0,1,0,0,32,False,4,10,11.5,3,9,11.66666667,1,15.5,2.8
3,4,0,4,2,0,4,2,2,0,0,1,0,0,19,False,0,6,13.5,0,6,13.42857143,0,8.9,1.4
2,9,0,4,2,4,1,4,4,0,0,1,0,0,35,False,0,1,0.0,0,5,0.0,1,10.8,1.4
3,5,0,4,2,5,4,2,2,0,0,1,0,0,29,False,2,8,11.14285714,2,8,11.375,0,12.7,3.7
3,10,0,4,2,4,4,2,4,0,0,1,0,1,18,False,0,8,13.79857143,0,8,13.79857143,0,10.8,1.4
2,12,1,4,2,4,4,3,2,0,1,0,0,0,25,False,0,6,13.33333333,0,6,13.5,0,7.6,2.6
0,12,1,4,2,4,1,4,4,0,1,0,0,0,50,False,0,6,0.0,0,5,0.0,1,8.9,1.4
2,9,0,4,2,0,3,3,3,0,0,1,0,0,24,False,14,15,11.35714286,13,14,12.84615385,1,7.6,2.6
3,6,0,4,2,4,4,1,2,0,0,1,0,0,18,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
3,14,0,4,2,4,1,2,2,0,0,1,0,0,20,False,0,6,15.69230769,0,6,14.42857143,0,15.5,2.8
3,1,0,4,2,4,1,2,4,0,1,1,0,1,20,False,13,18,15.05263158,11,13,14.53846154,0,15.5,2.8
3,9,1,4,2,4,1,4,4,0,0,1,0,0,21,False,6,10,11.5,5,10,12.4,1,9.4,-0.8
3,13,0,4,2,4,1,4,2,0,0,1,1,1,19,False,0,6,13.0,0,6,13.16666667,0,12.4,0.5
3,10,0,4,2,4,1,4,2,0,0,1,1,1,18,False,0,8,12.93875,0,8,12.93875,0,9.4,-0.8
3,2,0,4,2,4,1,4,4,0,0,1,1,0,22,False,0,0,0.0,0,0,0.0,0,12.7,3.7
3,1,0,3,2,4,1,4,2,0,0,1,1,0,25,False,0,6,0.0,0,6,0.0,1,15.5,2.8
2,10,0,4,2,4,1,4,4,0,0,0,1,0,37,False,0,7,13.0,0,7,12.88,1,11.1,0.6
3,10,0,4,2,4,1,2,2,0,0,0,1,0,38,False,0,7,12.18,0,7,11.8125,1,11.1,0.6
2,0,0,4,2,5,1,4,4,0,0,1,1,0,36,False,0,6,11.33333333,0,6,11.4,1,13.9,-0.3
3,10,0,4,2,5,4,4,4,0,0,1,1,0,18,False,0,8,13.0,0,8,13.0,0,12.7,3.7
3,0,0,4,2,4,4,3,3,0,0,0,1,0,19,False,0,5,0.0,0,6,0.0,1,9.4,-0.8
3,7,0,4,2,4,4,2,2,0,1,1,1,0,24,False,0,5,12.5,0,5,12.33333333,1,9.4,-0.8
3,12,0,4,2,4,4,2,2,0,0,1,1,0,20,False,0,6,11.0,0,6,12.16666667,0,11.1,0.6
3,2,0,4,2,4,1,4,4,0,0,1,1,0,21,False,0,0,0.0,0,0,0.0,1,12.7,3.7
2,9,1,4,2,4,1,4,4,0,0,1,1,0,32,False,0,5,0.0,0,5,0.0,1,7.6,2.6
2,9,1,4,2,4,1,2,4,0,0,1,1,0,39,False,0,5,0.0,0,5,10.0,1,12.7,3.7
3,6,0,0,2,4,1,4,4,0,0,0,1,0,33,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,0,0,4,2,4,1,1,4,0,0,1,1,1,20,False,0,5,12.4,0,5,10.75,0,9.4,-0.8
3,1,0,4,2,4,4,4,2,0,0,1,1,0,19,False,0,6,15.5,0,6,14.1,0,16.2,0.3
2,9,1,4,2,4,1,1,4,0,0,0,1,0,43,False,0,5,11.5,0,5,10.8,1,13.9,-0.3
2,9,1,4,2,4,1,2,4,0,0,1,1,0,49,False,0,5,13.33333333,0,5,11.6,1,16.2,0.3
3,8,0,4,2,4,1,1,2,0,0,1,1,1,18,False,0,6,12.66666667,0,6,13.5,0,12.7,3.7
3,9,0,4,2,4,4,4,4,0,0,1,1,1,19,False,0,5,12.6,0,5,13.6,1,8.9,1.4
3,4,0,4,2,4,1,4,2,0,1,1,1,1,45,False,0,6,13.5,0,6,0.0,1,16.2,0.3
3,0,0,4,2,4,4,4,4,0,0,0,1,0,19,False,0,6,13.0,0,6,13.0,0,13.9,-0.3
3,1,0,3,2,4,0,4,1,0,0,1,1,1,21,False,0,6,11.71428571,0,6,11.75,0,13.9,-0.3
3,0,0,4,2,4,4,1,4,0,0,1,1,1,18,False,0,6,12.16666667,0,6,13.0,0,13.9,-0.3
3,9,0,4,2,4,1,1,2,0,0,1,1,0,18,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
3,13,0,4,2,4,1,1,2,0,0,0,1,0,29,False,0,6,0.0,0,6,0.0,1,9.4,-0.8
3,0,0,4,2,4,4,2,4,0,0,1,1,0,19,False,0,5,11.5,0,5,11.6,0,9.4,-0.8
3,4,0,3,2,4,4,4,4,0,0,1,1,1,22,False,2,7,12.28571429,5,9,12.375,0,12.4,0.5
3,10,0,4,2,4,4,2,2,0,0,1,1,1,18,False,0,7,12.71857143,0,8,12.80555556,1,11.1,0.6
3,2,0,4,2,5,4,2,2,0,0,1,1,0,20,False,0,0,0.0,0,0,0.0,1,10.8,1.4
0,0,0,4,2,4,1,4,2,0,1,1,1,1,29,False,0,6,14.0,0,6,0.0,1,11.1,0.6
3,0,0,4,2,1,1,0,2,0,0,1,1,0,29,False,0,5,11.66666667,0,5,11.25,1,7.6,2.6
3,2,0,4,2,0,4,3,4,0,1,1,1,0,19,False,0,0,0.0,0,0,0.0,1,10.8,1.4
3,6,0,4,2,4,1,4,4,0,0,1,1,0,18,False,0,5,0.0,0,5,12.0,1,7.6,2.6
2,13,0,4,2,0,0,2,2,0,0,1,1,0,22,False,2,6,11.5,2,6,12.5,1,7.6,2.6
3,9,1,4,2,4,1,4,4,0,1,1,1,0,34,False,6,10,11.71428571,4,10,11.5,1,10.8,1.4
3,9,1,0,2,0,0,3,2,0,0,1,1,0,26,False,0,5,12.6,0,5,13.71428571,0,13.9,-0.3
3,2,0,4,2,4,1,2,4,0,0,1,1,0,24,False,12,17,11.64285714,12,17,11.25,1,11.1,0.6
3,0,0,4,2,4,4,4,4,0,0,1,1,1,17,False,0,6,14.875,0,6,13.42857143,0,11.1,0.6
3,1,0,3,2,5,1,1,2,0,0,1,1,0,19,False,0,6,12.71428571,0,6,13.5,0,12.4,0.5
2,1,0,4,2,4,0,2,3,0,1,0,1,0,49,False,4,12,11.6,2,7,11.2,1,8.9,1.4
3,10,0,4,2,0,0,2,1,0,0,1,1,0,23,False,0,7,11.94,0,7,12.2,1,13.9,-0.3
3,6,0,4,2,4,4,4,4,0,0,1,1,0,18,False,0,5,11.6,0,5,14.2,1,12.4,0.5
3,0,0,4,2,0,4,3,2,0,0,1,1,0,19,False,0,6,13.33333333,0,6,13.8,0,8.9,1.4
3,9,0,4,2,4,1,2,2,0,0,1,1,0,18,False,0,5,13.4,0,5,15.0,0,8.9,1.4
2,13,0,4,2,0,3,3,3,0,1,0,1,0,45,False,0,6,0.0,0,6,0.0,1,9.4,-0.8
3,9,1,4,2,0,3,3,3,0,0,1,1,0,30,False,0,5,11.0,0,5,0.0,1,7.6,2.6
3,9,1,3,2,4,0,2,2,0,0,1,1,0,28,False,13,15,12.0,9,13,11.33333333,1,8.9,1.4
3,9,1,4,2,4,1,4,4,0,0,1,1,0,40,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,9,0,4,2,4,4,2,2,0,0,0,1,0,32,False,0,5,0.0,0,5,0.0,1,10.8,1.4
3,13,0,4,2,5,1,1,1,0,0,1,1,0,19,False,0,6,12.5,0,6,10.25,1,7.6,2.6
3,4,0,4,2,4,4,2,4,0,0,1,1,0,20,False,0,6,13.66666667,0,6,12.16666667,0,16.2,0.3
3,6,0,4,2,4,0,2,3,0,0,1,1,0,18,False,0,5,10.0,0,5,0.0,1,9.4,-0.8
3,0,0,4,2,4,1,4,4,0,0,0,1,0,20,False,0,6,11.5,0,6,13.0,1,10.8,1.4
3,10,0,4,2,5,1,2,4,0,0,1,1,1,18,False,0,7,13.26666667,0,7,13.26666667,0,7.6,2.6
3,10,0,4,2,5,1,4,1,0,0,1,1,1,18,False,0,7,12.5125,0,8,14.1875,0,13.9,-0.3
2,7,0,4,2,0,3,3,3,0,0,1,1,0,28,False,0,5,0.0,0,5,0.0,1,7.6,2.6
3,0,0,4,2,4,1,4,4,0,0,0,1,0,31,False,0,6,0.0,0,6,0.0,1,12.7,3.7
3,10,0,4,2,0,4,2,4,0,0,1,1,0,23,False,0,7,13.48333333,0,7,13.48333333,0,7.6,2.6
3,12,0,4,2,4,1,4,4,0,1,0,1,0,33,False,0,6,0.0,0,5,0.0,1,16.2,0.3
3,9,0,4,2,4,1,1,2,0,0,1,1,0,22,False,0,5,13.0,0,5,11.66666667,1,12.7,3.7
3,6,0,3,2,5,1,4,4,0,1,1,1,0,20,False,0,5,16.5,0,5,17.71428571,1,12.4,0.5
3,14,0,3,2,4,1,2,2,0,0,1,1,0,20,False,1,6,13.8,1,6,13.14285714,0,16.2,0.3
3,1,0,4,2,4,4,4,2,0,0,0,1,0,25,False,0,6,0.0,0,6,0.0,1,13.9,-0.3
3,0,0,4,2,0,4,3,2,0,0,1,1,0,20,False,0,5,12.6,0,5,14.5,0,7.6,2.6
3,8,0,4,2,4,1,1,1,0,0,1,1,0,19,False,0,6,13.83333333,0,6,13.625,0,7.6,2.6
3,7,0,4,2,0,3,0,0,0,0,1,1,0,31,False,0,5,0.0,0,5,0.0,1,7.6,2.6
3,6,0,3,2,0,1,3,2,0,1,0,1,0,24,False,2,6,16.0,2,7,16.0,1,8.9,1.4
3,6,0,3,2,5,0,2,2,0,1,0,1,0,23,False,0,5,0.0,0,5,0.0,1,15.5,2.8
2,9,1,4,2,4,0,2,3,0,0,0,1,1,26,False,0,5,10.66666667,0,5,10.66666667,1,9.4,-0.8
2,4,0,0,2,4,1,1,1,0,0,1,1,0,38,False,14,18,14.5,13,18,14.5,0,16.2,0.3
3,6,0,4,2,5,4,2,2,0,0,1,1,1,20,False,0,5,14.0,0,5,13.8,0,8.9,1.4
3,6,0,4,2,4,4,4,4,0,0,1,1,0,20,False,0,5,13.33333333,0,5,13.57142857,0,12.4,0.5
3,14,0,4,2,0,4,3,1,0,0,1,1,0,25,False,0,6,0.0,0,6,0.0,1,10.8,1.4
3,4,0,4,2,4,4,2,2,0,0,1,1,0,19,False,0,6,12.0,0,6,11.2,0,8.9,1.4
3,6,0,4,2,4,1,2,1,0,0,1,1,0,18,False,0,5,16.2,0,5,16.0,0,8.9,1.4
3,9,1,4,2,4,4,4,4,0,0,1,1,0,28,False,7,13,10.28571429,5,11,10.6,1,10.8,1.4
3,13,0,4,2,4,1,4,4,0,0,1,1,1,20,False,0,6,13.57142857,0,6,13.16666667,0,8.9,1.4
3,7,0,4,2,0,0,2,2,0,0,1,1,0,18,False,0,6,14.28571429,0,6,14.85714286,0,11.1,0.6
3,9,0,4,2,4,4,2,2,0,0,1,1,0,19,False,0,5,10.2,0,5,10.5,0,12.4,0.5
3,10,0,4,2,5,4,4,4,0,1,1,1,0,24,False,0,8,10.25,0,8,10.25,1,12.7,3.7
3,14,0,4,2,4,0,1,1,0,0,1,1,0,21,False,0,6,0.0,0,6,0.0,1,10.8,1.4
3,0,0,4,2,0,1,2,2,0,0,1,1,1,20,False,0,6,14.83333333,0,6,14.83333333,0,12.7,3.7
3,1,0,3,2,5,4,4,4,0,0,1,1,0,21,False,0,6,13.625,0,6,12.6,0,13.9,-0.3
2,11,0,4,2,5,4,1,2,0,1,1,1,0,24,False,0,7,12.27142857,0,8,13.65714286,0,10.8,1.4
3,9,1,4,2,4,1,4,4,0,0,1,1,0,27,False,0,5,0.0,0,5,0.0,1,10.8,1.4
3,12,1,4,2,0,4,2,2,0,0,1,1,0,39,False,3,9,13.22222222,2,7,13.14285714,0,8.9,1.4
3,3,0,4,2,5,1,4,4,0,0,1,1,0,25,False,0,7,15.0,0,7,11.5,1,12.4,0.5
3,2,0,0,2,4,0,4,3,0,0,0,1,0,18,False,0,0,0.0,0,0,0.0,1,9.4,-0.8
3,4,0,4,2,4,0,4,3,0,0,1,1,0,19,False,6,12,13.16666667,6,12,13.0,0,10.8,1.4
3,8,0,4,2,4,1,4,4,0,0,1,1,1,21,False,0,6,13.83333333,0,6,14.0,0,13.9,-0.3
3,9,1,0,2,4,0,2,3,0,0,1,1,0,27,False,0,5,0.0,0,5,0.0,1,8.9,1.4
3,0,0,0,2,5,1,2,2,0,0,1,1,0,27,False,7,12,12.33333333,6,11,13.16666667,1,9.4,-0.8
3,8,0,4,2,5,1,4,2,0,1,1,1,0,18,False,0,6,13.0,0,6,11.8,1,12.7,3.7
3,1,0,3,2,5,1,4,2,0,0,1,1,0,19,False,0,6,13.25,0,6,12.0,1,13.9,-0.3
3,12,0,4,2,5,1,2,1,0,0,1,0,0,18,False,0,6,13.5,0,6,12.16666667,0,10.8,1.4
3,8,0,4,2,4,1,4,2,0,0,1,0,1,18,False,0,6,12.66666667,0,6,12.8,0,10.8,1.4
3,9,0,4,2,0,4,3,2,0,0,1,0,0,23,False,7,11,15.09090909,2,6,14.5,1,9.4,-0.8
3,2,0,4,2,4,0,4,1,0,1,0,1,0,20,False,0,0,0.0,0,0,0.0,1,9.4,-0.8
3,8,0,4,2,0,4,2,2,0,0,1,1,0,18,False,0,6,13.16666667,0,6,12.66666667,0,16.2,0.3
3,8,0,4,2,5,4,4,2,0,0,1,1,0,18,False,0,6,12.83333333,0,6,12.83333333,0,12.4,0.5
3,8,0,4,2,5,4,4,4,0,0,1,1,0,20,False,0,6,11.83333333,0,6,12.16666667,0,12.7,3.7
3,8,0,4,2,0,4,3,2,0,0,1,1,0,20,False,0,6,12.8,0,6,12.75,0,15.5,2.8
3,4,0,3,2,4,4,2,2,0,0,1,1,0,21,False,2,7,11.8,5,9,11.0,1,12.4,0.5
3,6,0,4,2,5,4,1,2,0,0,1,1,0,20,False,0,5,15.8,0,5,14.57142857,1,11.1,0.6
3,0,0,4,2,4,4,2,2,0,0,1,1,0,20,False,0,6,14.66666667,0,6,13.85714286,0,8.9,1.4
3,14,0,3,2,5,1,1,2,0,0,1,1,0,19,False,2,6,12.5,1,6,12.0,1,12.4,0.5
3,6,0,4,2,4,4,2,2,0,0,1,1,0,19,False,0,5,12.0,0,6,10.5,1,11.1,0.6
3,0,0,4,2,5,4,1,2,0,1,1,1,0,18,False,0,6,12.66666667,0,6,11.14285714,1,10.8,1.4
3,12,0,4,2,5,1,4,2,0,1,1,0,0,18,False,0,6,13.6,0,6,11.8,1,8.9,1.4
3,8,0,4,2,4,4,2,2,0,0,1,0,0,18,False,0,6,12.5,0,6,13.83333333,0,8.9,1.4
3,12,0,4,2,5,1,4,4,0,0,1,0,1,21,False,0,6,13.33333333,0,6,13.5,0,12.4,0.5
3,14,0,4,3,4,1,4,4,0,0,1,0,0,18,True,0,6,12.25,0,6,11.0,1,11.1,0.6
3,10,0,4,2,4,4,2,2,0,0,1,0,1,18,False,0,7,15.10142857,0,8,16.09375,0,11.1,0.6
3,12,0,4,2,5,1,4,4,0,0,1,0,1,18,False,0,6,13.16666667,0,6,16.0,0,10.8,1.4
3,12,1,4,2,0,4,3,2,0,0,1,0,0,23,False,0,6,11.0,0,6,0.0,1,13.9,-0.3
3,9,0,4,2,0,4,3,2,0,0,1,0,0,21,False,0,5,11.66666667,0,5,11.75,0,8.9,1.4
3,12,1,4,2,0,3,3,3,0,0,1,0,0,26,False,4,7,11.57142857,2,6,11.0,1,7.6,2.6
3,2,0,4,2,0,1,4,4,0,0,1,0,0,18,False,0,0,0.0,0,0,0.0,1,16.2,0.3
3,0,0,4,2,5,4,4,4,0,0,0,0,1,19,False,0,6,13.83333333,0,6,14.28571429,0,8.9,1.4
3,10,0,4,2,5,4,4,2,0,0,1,0,1,20,False,0,7,12.35714286,0,8,13.0,0,13.9,-0.3
3,8,0,4,2,4,4,2,2,0,1,0,0,0,19,False,0,6,12.16666667,0,6,10.33333333,1,16.2,0.3
3,13,0,4,2,4,1,2,1,0,0,1,0,0,33,False,5,10,12.41666667,5,9,13.0,0,10.8,1.4
3,14,0,4,2,0,1,2,1,0,0,1,0,0,18,False,0,5,12.75,0,5,12.75,0,7.6,2.6
3,10,0,0,2,4,4,4,2,0,0,1,0,0,21,False,12,21,14.93333333,12,21,14.93333333,0,7.6,2.6
3,8,0,4,2,0,4,3,2,0,0,1,0,0,19,False,0,6,13.0,0,6,11.66666667,0,8.9,1.4
2,10,0,4,2,4,1,1,1,0,0,1,0,0,18,False,0,7,14.455,0,8,13.91,0,15.5,2.8
3,0,0,4,2,4,4,2,2,0,0,1,0,1,18,False,0,6,14.0,0,6,13.28571429,0,11.1,0.6
3,8,0,4,2,5,1,2,2,0,0,1,0,1,20,False,0,6,13.5,0,6,12.66666667,0,11.1,0.6
3,13,0,4,2,4,1,1,1,0,0,0,0,0,20,False,0,6,0.0,0,6,0.0,1,11.1,0.6
3,12,1,4,2,5,4,2,2,0,0,1,0,1,20,False,0,6,11.66666667,0,6,14.0,0,10.8,1.4
3,14,0,4,2,4,1,2,4,0,0,1,0,1,19,False,0,5,12.0,0,5,13.33333333,0,10.8,1.4
3,12,0,4,2,4,1,4,4,0,0,1,0,1,19,False,0,6,11.71428571,0,6,11.83333333,0,13.9,-0.3
3,12,0,4,2,1,4,3,2,0,0,1,0,0,21,False,0,6,12.66666667,0,6,12.42857143,0,11.1,0.6
3,12,0,4,2,4,1,4,1,0,0,1,0,0,21,False,0,6,0.0,0,6,0.0,1,16.2,0.3
3,10,0,4,2,5,1,1,1,0,0,1,0,0,18,False,0,8,12.32857143,0,8,12.32857143,0,12.7,3.7
1,5,0,4,2,4,1,4,4,0,0,1,0,0,27,False,0,7,11.66666667,0,7,10.0,1,12.4,0.5
3,4,0,4,2,4,1,2,4,0,0,1,0,1,20,False,5,12,13.25,5,12,12.72727273,0,15.5,2.8
3,11,0,4,2,4,1,4,4,0,0,1,0,1,18,False,0,7,13.3,0,8,15.125,0,15.5,2.8
3,8,0,4,2,4,4,2,2,0,0,1,0,0,18,False,0,6,12.83333333,0,6,12.16666667,0,11.1,0.6
3,12,0,3,2,4,4,2,1,0,0,1,0,1,20,False,3,6,12.83333333,2,6,12.83333333,0,13.9,-0.3
3,14,0,4,2,4,4,2,2,0,0,1,0,1,19,False,0,5,12.66666667,0,5,13.0,0,12.7,3.7
3,10,0,4,2,4,0,4,3,0,0,1,0,0,20,False,0,7,13.27142857,0,8,14.47142857,0,13.9,-0.3
3,9,1,4,2,5,1,1,4,0,0,1,0,1,20,False,0,5,12.4,0,5,12.83333333,0,10.8,1.4
3,12,0,4,2,5,4,2,2,0,1,1,0,0,19,False,0,6,0.0,0,5,0.0,1,13.9,-0.3
3,8,0,4,2,0,0,2,2,0,0,1,0,0,18,False,0,6,14.28571429,0,6,13.25,0,8.9,1.4
3,14,0,4,2,4,1,4,2,0,0,1,0,0,18,False,0,5,12.33333333,0,5,12.6,0,10.8,1.4
3,10,0,4,2,4,1,4,4,0,0,1,0,1,19,False,0,7,12.58333333,0,8,12.67142857,0,13.9,-0.3
3,10,0,4,2,4,1,1,4,0,0,1,0,0,19,False,0,7,13.73166667,0,8,13.77142857,1,12.4,0.5
2,4,0,4,2,4,0,3,2,0,0,1,1,0,47,False,8,10,14.625,5,7,13.4,1,9.4,-0.8
3,9,0,4,2,0,3,0,0,0,0,0,1,0,23,False,0,3,0.0,0,2,0.0,1,7.6,2.6
3,12,0,4,3,5,4,4,4,0,1,1,0,1,19,True,0,6,12.66666667,0,6,12.66666667,0,8.9,1.4
3,10,0,4,2,0,0,3,3,0,0,1,0,0,20,False,0,8,12.49166667,0,8,12.49166667,0,12.7,3.7
3,2,0,4,2,4,0,2,2,0,0,1,0,1,19,False,6,12,13.66666667,4,11,14.16666667,0,8.9,1.4
3,14,0,4,2,4,1,4,4,0,0,1,0,0,19,True,0,6,16.0,0,6,14.5,0,15.5,2.8
3,14,0,3,2,5,1,2,2,0,0,1,0,0,19,False,2,6,14.14285714,1,6,13.0,0,13.9,-0.3
3,12,1,4,2,5,4,2,2,0,1,1,0,1,39,False,0,6,11.83333333,0,6,13.75,0,11.1,0.6
3,4,0,4,2,4,4,2,1,0,0,1,0,1,20,False,0,6,12.66666667,0,6,13.0,0,10.8,1.4
3,4,0,4,2,4,4,4,2,0,0,1,0,0,21,False,0,6,12.5,0,6,12.66666667,0,7.6,2.6
3,12,0,4,0,4,4,4,2,0,1,0,0,0,22,True,5,11,10.88888889,2,10,11.25,0,9.4,-0.8
3,8,0,4,2,5,1,1,3,0,0,1,0,0,19,False,0,6,13.0,0,5,0.0,1,7.6,2.6
3,0,0,4,2,4,4,2,2,0,0,1,0,0,22,False,0,6,15.16666667,0,6,16.0,0,13.9,-0.3
3,5,0,4,2,5,4,2,2,0,0,1,0,1,19,False,0,6,12.66666667,0,6,12.0,0,12.7,3.7
3,2,0,4,2,4,1,4,4,0,1,1,1,0,18,False,0,0,0.0,0,0,0.0,1,7.6,2.6
3,9,1,4,2,4,1,4,4,0,0,0,1,0,36,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,2,0,4,2,5,0,1,1,0,1,1,1,1,20,False,0,0,0.0,0,0,0.0,0,12.4,0.5
2,9,0,4,2,4,1,4,2,0,0,1,1,0,30,False,0,5,11.0,0,5,11.5,1,15.5,2.8
3,1,0,4,2,4,4,2,2,0,0,1,1,0,24,False,0,6,15.71428571,0,6,15.9,1,15.5,2.8
3,9,0,4,2,0,3,3,3,0,0,1,1,0,26,False,11,15,10.81818182,12,14,11.63636364,1,7.6,2.6
3,9,0,4,2,5,1,4,2,0,0,0,1,0,19,False,0,5,12.0,0,5,0.0,1,13.9,-0.3
1,12,0,4,2,5,1,4,2,0,0,1,1,0,34,False,0,6,12.6,0,6,11.25,0,12.4,0.5
3,9,0,4,2,5,4,4,2,0,0,1,1,0,19,False,0,5,11.6,0,5,10.75,0,9.4,-0.8
3,6,0,4,2,5,4,2,1,0,1,0,1,0,26,False,0,5,10.0,0,5,11.0,1,8.9,1.4
3,0,0,4,2,4,1,2,2,0,0,1,1,0,29,False,0,6,14.0,0,6,0.0,1,16.2,0.3
3,6,0,4,2,5,1,4,2,0,0,1,1,1,19,False,0,5,12.6,0,5,12.5,1,8.9,1.4
3,2,0,4,2,4,4,4,4,0,0,1,1,0,18,False,0,0,0.0,0,0,0.0,1,12.7,3.7
3,9,1,4,2,5,1,4,4,0,0,0,1,0,29,False,0,5,11.33333333,0,5,12.0,1,11.1,0.6
3,13,0,4,2,4,1,4,4,0,0,1,1,0,21,False,0,6,12.66666667,0,6,11.4,0,9.4,-0.8
3,10,0,4,2,4,1,1,2,0,0,1,1,0,20,False,0,7,12.87857143,0,8,11.85625,0,15.5,2.8
3,14,0,4,2,0,4,3,1,0,0,1,1,0,18,False,0,5,0.0,0,5,0.0,1,7.6,2.6
3,9,0,4,2,4,4,2,3,0,0,1,1,0,20,False,0,5,0.0,0,5,0.0,1,8.9,1.4
3,6,0,4,2,4,1,4,4,0,0,1,1,1,30,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,0,0,4,2,4,1,2,2,0,0,1,1,0,19,False,0,6,14.16666667,0,6,14.0,0,13.9,-0.3
3,9,0,4,2,4,4,4,1,0,0,1,1,0,30,False,0,5,13.4,0,5,13.25,1,8.9,1.4
3,9,0,4,2,4,4,1,1,0,0,1,1,1,22,False,0,5,11.2,0,5,11.25,0,12.7,3.7
3,2,0,4,2,4,1,1,2,0,0,1,1,0,22,False,0,0,0.0,0,0,0.0,0,12.4,0.5
3,4,0,4,2,4,4,4,2,0,1,0,1,0,19,False,0,6,12.66666667,0,6,11.8,1,11.1,0.6
3,0,0,4,2,4,4,1,2,0,0,1,1,0,21,False,0,5,12.33333333,0,5,11.25,1,7.6,2.6
3,14,0,4,2,4,1,2,2,0,0,1,1,0,21,False,0,5,12.25,0,5,12.0,0,7.6,2.6
3,2,0,3,2,5,1,4,4,0,1,1,1,1,21,False,0,0,0.0,0,0,0.0,1,15.5,2.8
3,9,0,4,2,4,4,2,2,0,0,1,1,0,27,False,0,5,10.75,0,5,10.33333333,1,15.5,2.8
3,3,0,4,2,4,1,2,2,0,0,1,1,0,32,False,0,7,0.0,0,7,0.0,1,13.9,-0.3
3,0,0,4,2,4,4,4,2,0,1,0,1,0,40,False,0,6,0.0,0,6,0.0,1,15.5,2.8
3,7,0,3,2,0,0,3,2,0,0,1,1,0,20,False,1,5,11.5,1,5,11.5,1,12.7,3.7
3,2,0,4,2,4,1,4,4,0,0,1,1,0,18,False,0,0,0.0,0,0,0.0,0,7.6,2.6
